date,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt
18-09-20,8983575,162491,16439922,897384,2372,23696945,3345380,17821
19-09-20,9015004,163362,16490715,890344,2387,23745118,3349280,18066
20-09-20,8965344,162384,16416873,883079,2370,23681513,3332779,17892
21-09-20,8845111,159099,16301103,863669,2309,23588044,3260541,17365
22-09-20,8886100,159752,16345046,866732,2326,23638447,3281900,17478
23-09-20,8793103,158169,16302820,851760,2278,23630074,3226004,17145
24-09-20,9000551,161626,16514866,875339,2342,23828442,3325417,17786
25-09-20,8920682,161443,16407664,872062,2338,23725276,3296987,17709
26-09-20,8933730,161924,16391449,873736,2345,23685145,3309001,17737
27-09-20,8943226,162193,16397845,873974,2344,23690018,3311166,17799
28-09-20,8949256,161999,16449912,871488,2341,23754408,3301777,17734
29-09-20,9010071,162993,16546550,877264,2361,23863689,3330019,17859
30-09-20,8983610,162539,16493372,875109,2350,23818572,3322298,17798
01-10-20,8960774,161129,16508310,869020,2335,23854869,3298190,17606
02-10-20,8978009,160930,16552525,868261,2328,23878428,3298345,17552
03-10-20,8929792,160963,16472621,868003,2329,23786892,3289763,17518
04-10-20,8949086,161793,16454455,873190,2334,23753350,3307551,17632
05-10-20,8991583,162492,16486493,878695,2340,23790243,3332881,17747
06-10-20,8950850,161178,16477494,871597,2327,23795177,3306539,17525
07-10-20,8979582,161662,16524483,875166,2332,23850059,3316204,17647
08-10-20,9040151,163317,16580356,886141,2359,23905924,3354916,17899
09-10-20,9096142,164562,16654861,892720,2377,23981891,3375488,18086
10-10-20,9164733,168024,16755225,906606,2425,24065635,3407278,18477
11-10-20,9196273,168584,16794616,909885,2442,24106097,3416787,18566
12-10-20,9239430,169596,16859279,916853,2461,24167578,3436060,18691
13-10-20,9202607,168896,16823859,912839,2455,24132668,3424801,18612
14-10-20,9215370,168767,16867757,912816,2441,24201359,3425469,18608
15-10-20,9244173,169333,16918325,916991,2453,24249693,3437773,18715
16-10-20,9198954,168200,16899230,910332,2433,24249371,3415732,18550
17-10-20,9220090,168335,16934903,911741,2440,24285171,3420572,18568
18-10-20,9273703,169216,17025618,917667,2455,24359211,3439519,18691
19-10-20,9380852,170857,17180893,929129,2491,24507271,3474239,19003
20-10-20,9456930,172342,17288176,938081,2521,24620004,3500083,19242
21-10-20,9677612,180684,17529158,977302,2684,25008797,3610951,20337
22-10-20,9741637,181742,17636946,982972,2745,25138983,3627203,20477
23-10-20,9734696,181214,17670506,979880,2748,25186631,3619553,20390
24-10-20,9685207,182319,17576400,986132,2758,25090977,3626722,20546
25-10-20,9650590,181945,17529855,984260,2755,25034095,3622391,20483
26-10-20,9677197,182111,17603634,986928,2752,25119492,3634184,20517
27-10-20,9865924,185883,17832532,1011947,2820,25380314,3710076,21212
28-10-20,9805165,183368,17841952,996860,2767,25410955,3676875,20735
29-10-20,9887951,184876,17977463,1006729,2805,25561614,3702779,21050
30-10-20,9933992,185846,18058026,1012064,2818,25661068,3704762,21115
31-10-20,9989059,187187,18134608,1019621,2826,25745656,3727400,21276
01-11-20,9975348,186591,18130625,1016699,2816,25749796,3716328,21225
02-11-20,9971401,185766,18141828,1012786,2823,25780895,3709645,21114
03-11-20,10079667,188455,18270406,1028325,2852,25909992,3754565,21593
04-11-20,10033473,189551,18163998,1034800,2855,25803651,3761565,21785
05-11-20,10351366,200634,18486226,1090543,3057,26122040,3903059,23356
06-11-20,10333247,200371,18483629,1088836,3076,26119571,3894462,23377
07-11-20,10130704,195963,18258046,1061792,2998,25858092,3815947,22671
08-11-20,10247095,200069,18333711,1084658,3068,25920359,3868853,23318
09-11-20,10146405,198743,18166932,1077612,3043,25744773,3840205,23048
10-11-20,10152346,198794,18149497,1078390,3050,25737775,3843954,23025
11-11-20,10240739,201621,18246874,1092590,3107,25838293,3880099,23543
12-11-20,10338587,204946,18350001,1109765,3189,25944205,3924102,23878
13-11-20,10359245,205181,18375621,1111333,3190,25981267,3930590,23868
14-11-20,10302705,203964,18337234,1099227,3161,25941593,3895265,23702
15-11-20,10276409,203284,18320865,1095156,3147,25912926,3876229,23620
16-11-20,10442328,211086,18479327,1124361,3303,26157151,3960397,24641
17-11-20,10605681,216259,18645032,1154358,3408,26336000,4047664,25375
18-11-20,10607600,217076,18670392,1157488,3414,26372757,4052635,25459
19-11-20,10595940,217150,18667953,1157538,3410,26381077,4057047,25426
20-11-20,10736891,222239,18777633,1185935,3527,26836875,4131670,26324
21-11-20,10730184,222424,18763356,1187088,3539,26811853,4133194,26331
22-11-20,10685638,221322,18739168,1180151,3512,26797075,4112637,26094
23-11-20,10677630,220869,18746424,1178344,3523,26799361,4113504,26027
24-11-20,10842131,225257,18950415,1203228,3609,27033817,4184429,26666
25-11-20,10792623,222939,18958668,1190484,3562,27050331,4153169,26302
26-11-20,10448082,214041,18649236,1137701,3375,26395904,3996769,24782
27-11-20,10421003,213533,18605461,1136135,3369,26349712,3994494,24710
28-11-20,10489778,217279,18620312,1155939,3432,26363286,4041394,25237
29-11-20,10557925,220127,18701046,1169331,3487,26626375,4073817,25839
30-11-20,10857236,229058,19003718,1223109,3688,27093211,4209288,27177
01-12-20,10746169,223528,18944672,1191415,3566,27071610,4136562,26298
02-12-20,10854447,225696,19102722,1205226,3610,27252857,4172978,26623
03-12-20,10883361,227462,19109901,1215622,3643,27260254,4194297,26874
04-12-20,10731066,223126,18969216,1190512,3563,27134736,4128840,26225
05-12-20,10779879,225264,18937074,1203397,3603,27103478,4161478,26549
06-12-20,10809095,226801,18943927,1211918,3632,27083920,4178534,26805
07-12-20,10787211,225648,18940736,1206234,3601,27088984,4167511,26628
08-12-20,10642284,220702,18830904,1179868,3504,26978805,4097327,25920
09-12-20,10707376,221949,18926206,1189093,3543,27097755,4122452,26121
10-12-20,10658632,220465,18920628,1180997,3500,26979628,4101966,25855
11-12-20,10628100,218913,18849305,1173235,3475,26682015,4084292,25543
12-12-20,10764705,223724,18985165,1198847,3565,27167052,4150544,26254
13-12-20,10809456,225701,19014299,1210483,3607,27202860,4176308,26525
14-12-20,10848429,226677,19082691,1216739,3624,27275614,4192384,26675
15-12-20,10886184,227530,19149067,1222809,3651,27341979,4209250,26730
16-12-20,11456269,259308,19585884,1354211,4283,27649287,4467777,66548
17-12-20,11750924,268103,19859297,1398547,4463,27873092,4582280,68040
18-12-20,11798738,269155,19969445,1404905,4506,28010832,4595217,68254
19-12-20,11857772,273590,20019685,1426896,4580,28034103,4643615,68943
20-12-20,11759840,271466,19893609,1415897,4518,27914301,4605918,68586
21-12-20,11693677,268095,19734714,1400944,4459,27759706,4568496,68006
22-12-20,11813618,272797,19848485,1426510,4520,27844578,4638095,68779
23-12-20,11734293,270018,19810731,1411417,4497,27845191,4592223,68354
24-12-20,11794037,272474,19857391,1423482,4522,27872963,4625112,68660
25-12-20,11897469,278310,19917083,1450380,4617,27889706,4684307,69519
26-12-20,12137978,297068,20155682,1509042,4926,28046027,4824031,72072
27-12-20,12100882,296440,20130067,1505639,4918,28026353,4811971,71954
28-12-20,12160548,299888,20151958,1521566,4990,28030442,4858020,72633
29-12-20,12190918,300843,20154611,1526908,5044,28038795,4871615,72773
30-12-20,12389835,310372,20341318,1571530,5232,28159859,4994170,74370
31-12-20,12394655,311556,20323445,1576742,5246,28139376,4997061,74395
01-01-21,12394317,313334,20305020,1586569,5298,28100100,5013285,74730
02-01-21,12651134,326777,20547652,1652505,5538,28252080,5177404,76920
03-01-21,12776455,334911,20699759,1686012,5687,28356059,5251387,77872
04-01-21,12629552,324918,20539969,1647345,5522,28274582,5159386,76682
05-01-21,12896249,352454,20897838,1723136,6183,28553122,5347947,79733
06-01-21,13154116,366086,21147360,1784674,6440,28784513,5484605,81967
07-01-21,13433777,377548,21478229,1846258,6708,29034497,5636127,83987
08-01-21,13636255,388467,21722220,1908169,7091,29333811,5746008,88126
09-01-21,13622296,386942,21742029,1901516,7083,29378694,5728734,87774
10-01-21,13421051,372676,21565500,1828764,6707,29199641,5599234,83017
11-01-21,13140963,357888,21337233,1753338,6405,29043199,5431237,80638
12-01-21,12996908,349677,21176577,1714886,6274,28950892,5331808,79266
13-01-21,13350537,367756,21480661,1798303,6607,29191535,5542437,82281
14-01-21,13517960,375482,21665769,1838238,6788,29316103,5645106,83661
15-01-21,13315631,364137,21463828,1786263,6533,29216640,5520460,81643
16-01-21,13280982,361593,21426970,1777220,6484,29134148,5494431,81315
17-01-21,13255854,361001,21370651,1775012,6478,29079433,5485707,81176
18-01-21,13304920,363255,21410701,1787135,6532,29100713,5513932,81546
19-01-21,13283320,361874,21424293,1779236,6506,29141156,5494061,81345
20-01-21,13250073,357843,21428263,1763569,6438,29186182,5465862,80582
21-01-21,12745819,318481,20897107,1633677,5604,28851314,5155365,75492
22-01-21,12992297,329385,21161662,1684907,5801,29037181,5290601,77139
23-01-21,12855543,323384,20987885,1660207,5709,28903032,5224287,76366
24-01-21,12828366,324187,20950361,1661947,5723,28842471,5217770,76461
25-01-21,12871637,325321,20957892,1668431,5753,28837868,5237462,76666
26-01-21,12887467,326360,20952057,1672442,5773,28819250,5246183,76801
27-01-21,12662256,314114,20760654,1615531,5561,28727872,5106646,74917
28-01-21,13065219,346270,21230434,1716524,6315,29077198,5354756,78795
29-01-21,13172033,349897,21393639,1733133,6369,29236585,5406337,79329
30-01-21,13207609,350621,21447415,1737870,6364,29295053,5416781,79422
31-01-21,13038486,329584,21202663,1689377,5842,29097701,5303115,77203
01-02-21,13182555,346717,21457368,1723045,6310,29355621,5382994,78818
02-02-21,13411517,356937,21683584,1771758,6481,29523691,5514953,80411
03-02-21,13637417,366550,21925652,1819726,6688,29761177,5639426,81991
04-02-21,13605666,364471,21943947,1807779,6627,29818256,5603206,81651
05-02-21,13676773,368456,22015743,1828482,6734,29860557,5655716,82234
06-02-21,13763459,374417,22110825,1859223,6852,29912417,5722276,83235
07-02-21,13706067,372819,22036270,1851687,6828,29850611,5699974,82993
08-02-21,14287734,410903,22594316,2032841,7742,30286262,6063852,91717
09-02-21,14390880,411091,22788801,2041286,7767,30489878,6096920,91807
10-02-21,14323534,403844,22808890,2010387,7655,30561668,6029863,90538
11-02-21,14598092,418701,23135967,2078181,7975,30825149,6178915,93275
12-02-21,14623779,415693,23231961,2067022,7942,30957928,6168565,92476
13-02-21,14557077,414183,23145065,2061419,7894,30895643,6151587,92211
14-02-21,14648911,424078,23203394,2101299,8060,30889054,6223790,93858
15-02-21,14572119,420049,23136015,2087360,8005,30864578,6192930,93294
16-02-21,14693215,426240,23321300,2110393,8095,31024489,6254064,94056
17-02-21,15019920,480770,23722941,2220430,9100,31268254,6477002,100006
18-02-21,15011622,478138,23787146,2211143,9068,31368874,6461385,99531
19-02-21,15340870,498687,24102881,2294710,9493,31568475,6655551,103110
20-02-21,15371351,498926,24163191,2297005,9476,31645875,6655231,103125
21-02-21,15432291,501069,24252218,2302092,9620,31691287,6683982,104098
22-02-21,15205548,484104,24107884,2238087,9276,31676449,6552003,101268
23-02-21,14799840,417792,23769504,2082934,8121,31623614,6241988,93375
24-02-21,14895780,424536,23884010,2106454,8233,31715089,6299832,94202
25-02-21,14766110,411156,23777755,2060663,8040,31706936,6205953,92060
26-02-21,14690304,404765,23753042,2033192,7905,31749251,6147884,91114
27-02-21,14637668,403187,23697675,2026376,7858,31711793,6129634,90847
28-02-21,14577703,400533,23594475,2013057,7796,31600182,6103295,90253
01-03-21,14990745,424421,23962201,2113127,8239,31816673,6336212,93990
02-03-21,14915004,416122,23933078,2085446,8117,31847772,6276153,93003
03-03-21,15218927,467194,24300570,2183827,9033,32057736,6476239,98479
04-03-21,15009890,417060,24128362,2093178,8117,32058495,6304283,93014
05-03-21,15049258,418883,24170010,2101682,8162,32095009,6327028,93313
06-03-21,15024562,420346,24098851,2106342,8176,32008025,6330921,93416
07-03-21,15251125,469952,24289098,2198859,9062,32039638,6505679,98761
08-03-21,15316298,474744,24308764,2219040,9175,32022058,6561073,99468
09-03-21,15533419,487839,24539127,2272560,9422,32180695,6689230,101635
10-03-21,15643573,494539,24691078,2301636,9567,32300371,6748423,102874
11-03-21,15791404,502441,24899425,2333226,9762,32462654,6823603,104098
12-03-21,15773677,500499,24893604,2325873,9733,32487458,6807196,103775
13-03-21,15994167,513392,25103626,2384886,10114,32637509,6931188,106791
14-03-21,15897658,508114,24997039,2361330,9982,32522518,6873844,105760
15-03-21,15661205,490958,24803311,2291356,9635,32464977,6731698,102907
16-03-21,15715343,493010,24885903,2300310,9695,32545165,6758183,103138
17-03-21,15934715,502431,25138543,2341135,9922,32724898,6863211,104580
18-03-21,15902628,498956,25184495,2325813,9802,32819191,6823566,103943
19-03-21,15957085,499831,25280366,2332222,9861,32911004,6843268,104155
20-03-21,15939427,500317,25246131,2331895,9864,32880410,6838357,104269
21-03-21,15827139,497159,25101693,2318301,9773,32754023,6797373,103616
22-03-21,15590937,483483,24931778,2263040,9505,32703595,6671021,101252
23-03-21,15593454,484121,24935320,2266731,9498,32699427,6686071,101249
24-03-21,15446271,474252,24822691,2229709,9311,32653138,6605378,99564
25-03-21,15387737,469713,24811912,2212822,9243,32686471,6563291,98840
26-03-21,15674875,485333,25075511,2277304,9537,32842491,6721549,101402
27-03-21,15746267,491753,25114984,2304817,9684,32841126,6777512,102638
28-03-21,15667255,490667,24966316,2300443,9654,32710093,6759620,102485
29-03-21,15848239,498753,25158702,2336146,9811,32840732,6849062,103762
30-03-21,15956539,503253,25309911,2354454,9917,32966375,6895373,104439
31-03-21,15978553,503245,25359886,2353424,9915,33026236,6891059,104635
01-04-21,16023215,503498,25459757,2355320,9938,33137698,6903695,104592
02-04-21,16068031,505440,25557894,2365465,9976,33230982,6923657,104989
03-04-21,15902554,497180,25443074,2330156,9800,33198374,6840635,103511
04-04-21,15920659,500763,25408293,2347362,9873,33126096,6876933,104038
05-04-21,15950320,502590,25388998,2357658,9944,33082317,6904566,104377
06-04-21,15932628,499759,25416056,2347072,9890,33145558,6889847,103918
07-04-21,15796942,492001,25323030,2316040,9733,33127773,6809216,102692
08-04-21,15975681,499001,25518785,2346904,9883,33263926,6891006,103849
09-04-21,15976728,499272,25521643,2348552,9894,33279426,6896993,103840
10-04-21,16095864,507038,25601095,2383747,10047,33297120,6965232,105338
11-04-21,16097031,508185,25576959,2389608,10094,33259882,6974726,105387
12-04-21,16126954,507030,25613779,2387587,10072,33303992,6982155,105362
13-04-21,16411468,522240,25926905,2455268,10371,33573191,7146803,108112
14-04-21,16415014,519760,26005173,2446733,10328,33683739,7126506,107660
15-04-21,16433183,520138,26074396,2450907,10357,33759741,7137290,107818
16-04-21,16410543,512659,26175004,2423736,10191,33925936,7089385,106182
17-04-21,16343926,507447,26176670,2402941,10082,33932688,7047631,105460
18-04-21,16059329,490007,26024215,2325734,9712,33952083,6879705,102562
19-04-21,16084550,487720,26120613,2317289,9653,34083145,6873006,102150
20-04-21,16210355,490255,26280203,2329797,9702,34225954,6918551,102527
21-04-21,16069399,479006,26261638,2283112,9437,34318119,6819225,100580
22-04-21,15888097,467957,26086282,2240085,9229,34232822,6715724,98772
23-04-21,15862043,462753,26080657,2220435,9129,34274344,6673655,98076
24-04-21,15764665,458587,25938756,2203921,9068,34169278,6630005,97492
25-04-21,15523149,412797,25594061,2123229,8305,33942937,6474245,92718
26-04-21,16060602,477415,26125426,2278581,9397,34208745,6818054,100421
27-04-21,16148289,481511,26190200,2298312,9516,34239197,6870816,100956
28-04-21,16144070,480652,26132213,2295258,9502,34200275,6868581,100839
29-04-21,16054276,475387,26104019,2268713,9355,34226644,6801815,100031
30-04-21,16394203,494300,26370336,2345200,9776,34326466,6987913,103183
01-05-21,16369134,494966,26335502,2347621,9795,34283330,6983500,103307
02-05-21,16116420,489501,25915697,2324073,9672,33897672,6907613,102396
03-05-21,16111815,492856,25821794,2339757,9735,33765658,6938706,102824
04-05-21,15780818,476185,25466871,2266401,9366,33529038,6755506,100037
05-05-21,16115095,492746,25705108,2337459,9745,33619358,6933858,102872
06-05-21,16050439,488156,25645706,2319893,9674,33596888,6892991,102306
07-05-21,16108278,492044,25697967,2334262,9825,33622079,6921152,102927
08-05-21,16173231,497066,25753221,2350457,9955,33628288,6951481,103752
09-05-21,15994484,495348,25538152,2335276,9901,33425699,6892355,103479
10-05-21,15785611,485125,25309317,2293794,9660,33287099,6788408,101918
11-05-21,15859229,487942,25363049,2307081,9709,33308920,6825974,102352
12-05-21,15383556,459506,24976600,2195180,9132,33126699,6552976,97750
13-05-21,15174639,413580,24758028,2113776,8354,33036983,6398281,92997
14-05-21,15248167,421870,24864888,2130423,8484,33120449,6435185,93838
15-05-21,14987152,399943,24623187,2057647,8103,33001736,6278843,90819
16-05-21,14875667,395379,24483799,2035626,7997,32891166,6224067,90155
17-05-21,14715095,383651,24347852,1981294,7737,32833893,6113284,88316
18-05-21,14690589,380473,24368118,1966292,7670,32891425,6086943,87613
19-05-21,14269937,353863,24012780,1820923,7016,32677447,5804038,80760
20-05-21,14656168,371227,24405219,1919856,7491,33027909,6003360,85820
21-05-21,14324031,351273,24169179,1808454,6958,32878456,5787904,80283
22-05-21,14335182,353035,24184634,1818075,6997,32879017,5803358,80544
23-05-21,14029289,338808,23800581,1749819,6752,32530773,5628964,78330
24-05-21,14425231,356644,24155350,1842387,7107,32781172,5869037,81283
25-05-21,14391049,354561,24096392,1832343,7061,32745148,5851185,80888
26-05-21,14490091,358913,24198071,1857623,7145,32809623,5908347,81635
27-05-21,14434303,356126,24187273,1841933,7093,32840527,5868556,81194
28-05-21,14137351,342596,23860432,1773340,6784,32584642,5700272,78843
29-05-21,13989131,338404,23682125,1751812,6722,32431685,5633093,78178
30-05-21,14034783,342614,23599913,1773485,6781,32248683,5680172,78828
31-05-21,14192211,350742,23702850,1813870,6955,32339653,5774700,80206
01-06-21,14097112,347704,23628502,1797869,6892,32292242,5729615,79673
02-06-21,14172762,352265,23654458,1821452,7000,32271529,5771511,80501
03-06-21,14318997,358749,23793654,1855536,7160,32336536,5842845,81607
04-06-21,14069470,348114,23593914,1795605,6939,32236734,5696586,79812
05-06-21,13917186,341434,23472912,1752439,6802,32118112,5598662,78683
06-06-21,13944845,342660,23499043,1750994,6822,32125946,5612770,79015
07-06-21,13743421,332724,23310400,1700848,6655,32020690,5491232,77357
08-06-21,13738927,331023,23287489,1694928,6636,31973461,5483867,77203
09-06-21,14228459,350212,23753340,1789800,6994,32343759,5746585,80310
10-06-21,14193419,347391,23765333,1774971,6933,32385241,5705668,79849
11-06-21,14272896,349304,23874758,1782408,6967,32481668,5725191,80239
12-06-21,13990206,342453,23583846,1740226,6816,32189392,5597402,78968
13-06-21,14358982,357689,23868990,1816935,7148,32329312,5797298,81617
14-06-21,14525882,367371,24051109,1872661,7484,32531563,5899309,85430
15-06-21,14521139,365359,24051012,1862136,7463,32538337,5887715,85199
16-06-21,14298559,352824,23870365,1789360,7096,32347262,5755679,80801
17-06-21,14289524,351904,23879854,1785378,7066,32366730,5750818,80648
18-06-21,14043479,341476,23688649,1733864,6823,32215134,5617697,78983
19-06-21,14033590,340602,23694625,1729634,6808,32234740,5607911,78742
20-06-21,14034471,340801,23708123,1730011,6809,32249487,5611171,78805
21-06-21,13589465,306477,23215591,1616481,6067,31932319,5333694,74620
22-06-21,13712330,310269,23362004,1636370,6119,32045313,5392462,75186
23-06-21,13901166,331450,23635965,1686244,6636,32273183,5514208,77327
24-06-21,14011953,336743,23741548,1712177,6740,32336476,5584319,78252
25-06-21,13608201,306289,23273279,1616692,6053,32002928,5339444,74579
26-06-21,13643992,307770,23310690,1622770,6056,32033660,5359563,74691
27-06-21,14033361,336830,23789441,1711415,6711,32390870,5585930,78149
28-06-21,14050211,336029,23843528,1708539,6702,32459563,5585703,77860
29-06-21,14262616,343601,24066196,1747697,6822,32628467,5691726,79213
30-06-21,14208179,339379,24074423,1728152,6742,32681710,5644350,78522
01-07-21,14059061,331611,23995718,1690120,6615,32677123,5546959,77236
02-07-21,14120802,333367,24032081,1696310,6643,32694596,5574475,77462
03-07-21,14129592,337707,23961690,1716873,6716,32583900,5622655,78204
04-07-21,14158507,341068,23875187,1734112,6779,32466731,5658094,78717
05-07-21,13950138,334098,23626934,1700080,6657,32267178,5561049,77550
06-07-21,13983096,335000,23664049,1706285,6669,32293162,5573550,77709
07-07-21,13960588,334262,23651249,1702009,6665,32289578,5557875,77619
08-07-21,13813389,313935,23457013,1654318,6146,32139604,5445404,75529
09-07-21,13973653,334724,23670621,1702672,6672,32306820,5562889,77607
10-07-21,13938415,333267,23670220,1696410,6634,32324251,5531335,77410
11-07-21,13973624,336369,23666546,1711635,6696,32286883,5575405,77962
12-07-21,13778919,316489,23427703,1664191,6193,32104478,5459993,75846
13-07-21,13715198,313321,23340577,1651844,6137,32038211,5429454,75480
14-07-21,13749189,314289,23364348,1656475,6142,32049961,5444794,75588
15-07-21,13603702,308179,23223843,1628022,6056,31970243,5368951,74792
16-07-21,13586597,307079,23221990,1622514,6026,31982591,5355318,74579
17-07-21,13614741,307683,23267060,1625096,6034,32024355,5364278,74640
18-07-21,13624057,308285,23243883,1629309,6053,31996805,5374891,74718
19-07-21,13522699,304212,23108606,1608170,5965,31900333,5318359,74086
20-07-21,13395408,298664,22980979,1579154,5871,31805072,5244420,73223
21-07-21,13682855,310143,23257217,1640141,6076,31988204,5410056,75086
22-07-21,13710921,311437,23288037,1646184,6091,32010456,5426412,75312
23-07-21,13894041,332450,23562513,1695356,6609,32238931,5541408,77411
24-07-21,13991664,336517,23668847,1714173,6672,32310008,5597503,77959
25-07-21,14096907,341229,23755198,1737902,6763,32365706,5656920,78757
26-07-21,14335555,352141,23983373,1793634,6994,32564669,5797417,80571
27-07-21,14486721,360028,24112746,1831895,7167,32615356,5888116,81795
28-07-21,14571751,363709,24212558,1853140,7250,32683176,5938031,82542
29-07-21,14607535,367557,24240336,1881544,7394,32796186,5965960,85309
30-07-21,14785294,375345,24417413,1924316,7576,32912037,6067322,86844
31-07-21,14799603,375587,24459622,1925437,7572,32958404,6070767,86850
01-08-21,14627482,363863,24338213,1858688,7232,32819434,5957560,82643
02-08-21,14541046,360351,24224238,1842828,7145,32733185,5921189,81893
03-08-21,14444470,355799,24164344,1818560,7062,32724312,5863386,81022
04-08-21,14604451,362519,24322976,1855112,7214,32807958,5951137,82297
05-08-21,14750766,371704,24465793,1910270,7493,33001629,6038399,85933
06-08-21,14921665,379718,24642043,1951674,7669,33109736,6135139,87522
07-08-21,15074352,387486,24799176,1989525,7857,33208537,6223776,88888
08-08-21,15018638,385115,24745030,1979511,7804,33172156,6197314,88593
09-08-21,15192166,395743,24880396,2030566,8046,33256198,6312400,90314
10-08-21,15139179,392495,24845156,2013774,7970,33226719,6276837,89810
11-08-21,15160576,393363,24891174,2019579,7979,33274231,6289409,89855
12-08-21,15057034,387211,24824859,1990038,7834,33262492,6227268,88756
13-08-21,15332152,403854,25092961,2066346,8195,33437869,6398224,91707
14-08-21,15301673,399956,25096306,2051161,8116,33473696,6373873,90764
15-08-21,15253308,400086,25035479,2051334,8115,33417926,6364369,90721
16-08-21,15148103,395239,24923178,2029647,7997,33349054,6314157,90036
17-08-21,15033820,389432,24786248,1999372,7873,33246505,6250649,88973
18-08-21,15056225,390369,24811887,2004700,7906,33271128,6262674,89107
19-08-21,15236491,398519,24971743,2046358,8076,33389101,6354876,90510
20-08-21,15468198,412825,25166436,2106647,8325,33486540,6487788,92749
21-08-21,15459989,411914,25167344,2103359,8317,33500654,6477147,92578
22-08-21,15477693,413823,25175746,2110208,8337,33498394,6492195,92830
23-08-21,15477111,415544,25145827,2115751,8368,33462545,6506208,92990
24-08-21,15338173,405479,25044524,2079040,8208,33430173,6423516,91798
25-08-21,15451770,411776,25173592,2104446,8312,33520528,6484080,92575
26-08-21,15309465,401486,25092697,2061529,8136,33519113,6391996,90836
27-08-21,15507976,412483,25286041,2107603,8326,33632404,6497383,92612
28-08-21,15496937,411438,25303300,2103945,8302,33664406,6489735,92478
29-08-21,15512389,412170,25332456,2106575,8313,33693584,6495753,92551
30-08-21,15311743,401443,25136661,2061657,8122,33580081,6400541,90893
31-08-21,15328033,401762,25174497,2061036,8129,33616994,6401298,90900
01-09-21,15479412,409978,25317525,2097285,8267,33698569,6481781,92276
02-09-21,15532679,414570,25379973,2112604,8327,33738608,6514216,92752
03-09-21,15541332,419167,25361604,2123965,8391,33701153,6535108,93258
04-09-21,15561114,419921,25416765,2126635,8410,33760791,6537850,93295
05-09-21,15798581,463769,25669411,2209804,9190,33871369,6711104,98067
06-09-21,15840211,468515,25659357,2230539,9285,33829455,6755650,99043
07-09-21,15274606,399651,25139189,2054905,8062,33614989,6380714,90462
08-09-21,15240139,396637,25128161,2042077,7997,33636507,6353913,90060
09-09-21,15283029,398187,25191522,2048169,8000,33697349,6370669,90191
10-09-21,15136447,389969,25073329,2008160,7819,33630041,6285762,88721
11-09-21,15145091,391366,25028054,2015207,7850,33573753,6300840,88967
12-09-21,15265854,396650,25144729,2043636,7957,33675098,6363098,89937
13-09-21,15144883,391057,24993589,2014238,7834,33551714,6302418,88870
14-09-21,15344138,400919,25138547,2063147,8081,33636558,6417814,90506
15-09-21,15437735,407289,25188275,2092898,8216,33639668,6474797,91751
16-09-21,15380147,405520,25102523,2084492,8185,33574917,6448332,91518
17-09-21,15325045,401534,25045306,2067623,8120,33548644,6411457,90622
18-09-21,15434272,407606,25120028,2094071,8219,33585208,6471645,91821
19-09-21,15351619,401866,25048257,2068845,8119,33565612,6416533,90677
20-09-21,14953888,381622,24617974,1971731,7646,33287311,6196018,87307
21-09-21,14756105,371679,24441717,1919579,7434,33208452,6072883,85422
22-09-21,15034773,385198,24709233,1990228,7739,33353954,6240908,88041
23-09-21,15149013,391122,24831457,2017167,7869,33429873,6305952,88855
24-09-21,14957950,381627,24646587,1972607,7649,33339574,6203479,87233
25-09-21,14985108,381406,24715217,1971887,7639,33412698,6205028,87191
26-09-21,15031731,383315,24758297,1981392,7740,33442226,6228561,87619
27-09-21,14977167,381006,24703435,1969553,7675,33422421,6197844,87154
28-09-21,14853388,375495,24544750,1940712,7562,33313329,6134373,86060
29-09-21,14873800,376510,24572603,1946909,7578,33338320,6150808,86298
30-09-21,15047672,387269,24716162,2000288,7826,33380649,6268727,88364
01-10-21,15458077,408419,25112024,2100932,8283,33629424,6499137,91958
02-10-21,15415803,407058,25040691,2093961,8257,33571695,6478128,91779
03-10-21,15482972,409188,25066034,2104292,8295,33585747,6504557,92078
04-10-21,15570191,415960,25087756,2130617,8412,33524184,6566107,92898
05-10-21,15796206,465307,25335509,2225096,9290,33620905,6753013,98175
06-10-21,16121443,483579,25666656,2302411,9636,33831922,6935371,101125
07-10-21,15983823,476556,25543079,2270626,9505,33771456,6855584,100052
08-10-21,15993889,477055,25564632,2273232,9523,33792104,6861333,100132
09-10-21,16044317,481903,25536782,2293076,9631,33718413,6903514,100899
10-10-21,16025714,480708,25508839,2286825,9614,33697547,6888916,100699
11-10-21,16190316,492907,25627952,2336260,9871,33721900,6999159,102834
12-10-21,16120939,488045,25577766,2317352,9765,33717381,6956571,102051
13-10-21,16208876,493332,25641525,2338651,9903,33728611,7009374,102863
14-10-21,16198267,493529,25624936,2338550,9912,33712020,7007102,102893
15-10-21,16501714,510325,25935511,2417653,10282,33948373,7180498,105750
16-10-21,16471877,508514,25936508,2408274,10228,33921019,7155002,105479
17-10-21,16493974,510350,25940591,2418087,10274,33962038,7176738,105769
18-10-21,16520898,511762,25972845,2421636,10325,33984947,7191814,106048
19-10-21,16665683,521941,26066194,2464067,10509,34009290,7289496,108108
